n,crude,importance
9300,0.0206143,0.0245568
9300,0.00678936,0.0110504
9300,0.032314,0.00324955
9300,0.0128818,0.000183852
9300,0.031695,0.0112158
9300,0.0225993,0.0165139
9300,0.0508579,0.000943883
9300,0.0552634,0.0241038
9300,0.0180307,0.00893622
9300,0.0755137,0.00871721
9300,0.0208806,0.0378017
9300,0.0519699,0.0118818
9300,0.032915,0.0185691
9300,0.00659271,0.0101387
9300,0.0114483,0.0129992
9300,0.0348642,0.00918773
9300,0.00261409,0.00733503
9300,0.0210975,0.0144954
9300,0.0479133,0.00448559
9300,0.0236764,0.0128228
9300,0.00428885,0.0229328
9300,0.0161002,0.00394558
9300,0.0362041,0.00786181
9300,0.0159367,0.0219625
9300,0.00607853,0.0127495
9300,0.0106931,0.00713805
9300,0.053021,0.0187209
9300,0.00322064,0.0211124
9300,0.029759,0.0239152
9300,0.00679204,0.0101659
9300,0.0111778,0.0113426
9300,0.0147104,0.00389024
9300,0.029564,0.00129116
9300,0.0262254,0.0135093
9300,0.0123845,0.038623
9300,0.0294081,0.0111716
9300,0.00287602,0.0102106
9300,0.0233118,0.00783262
9300,0.00560905,0.00995245
9300,0.0423666,0.00781285
9300,0.0133145,0.0208946
9300,0.0128763,0.00414943
9300,0.0160358,0.00880638
9300,0.0493766,0.0158143
9300,0.00065957,0.0150934
9300,0.0205734,0.00673372
9300,0.0840643,0.0161066
9300,0.00287436,0.00579889
9300,0.0151697,0.000893382
9300,0.00308673,0.00551759
9300,0.00317012,0.00185833
9300,0.01656,0.016569
9300,0.00610895,0.0022837
9300,0.0218402,0.0221435
9300,0.023514,0.0115053
9300,0.00821379,0.0019611
9300,0.0227249,0.0242619
9300,0.00922569,0.0278375
9300,0.0335532,0.0150566
9300,0.0144788,0.0146874
9300,0.0403507,0.01664
9300,0.0184803,0.0208101
9300,0.0114674,0.0106075
9300,0.0352726,0.00259673
9300,0.0325918,0.0113569
9300,0.0123281,0.003321
9300,0.0072236,0.0071464
9300,0.00537547,0.018237
9300,0.006107,0.0179894
9300,0.00245421,0.000856471
9300,0.00596952,0.00173327
9300,0.026158,0.0124217
9300,0.0478429,0.0120742
9300,0.0163006,0.00392731
9300,0.0120757,0.00843387
9300,0.00708357,0.00515667
9300,0.00974139,0.010336
9300,0.0106198,0.0330197
9300,0.000981467,0.00960508
9300,0.0211133,0.00962281
9300,0.0151572,0.0212723
9300,0.000871419,0.0178239
9300,0.0398442,0.0158075
9300,0.00428019,0.00615573
9300,0.00655595,0.00598036
9300,0.0113236,0.00616147
9300,0.00841169,0.00926539
9300,0.0339164,0.0149472
9300,0.0112438,0.0245922
9300,0.0640281,0.0033713
9300,0.0141276,0.0256472
9300,0.0138794,0.0064113
9300,0.0333918,0.0117259
9300,0.019802,0.00291098
9300,0.00693609,0.00570896
9300,0.00994251,0.000105997
9300,0.00190932,0.0265523
9300,0.00217153,0.00815402
9300,0.0148753,0.0166053
9300,0.0106539,0.0241715
9300,0.000110627,0.00584363
9300,0.0083932,0.00455204
9300,0.0201219,0.000734627
9300,0.00120624,0.0076915
9300,0.0161158,0.0130837
9300,0.00270274,0.0193671
9300,0.0326601,0.00511776
9300,0.0681061,0.0134768
9300,0.00674333,0.00562213
9300,0.0330359,0.00700969
9300,0.022049,0.00605103
9300,0.0241874,0.00792895
9300,0.00288961,0.031932
9300,0.00720401,0.00934179
9300,0.00774268,0.00972192
9300,0.0148553,0.00250569
9300,0.022857,0.0121123
9300,0.0215245,0.00646397
9300,0.00666213,0.0024557
9300,0.0354969,0.0235865
9300,0.026653,0.00301337
9300,0.0479427,0.00675146
9300,0.00255174,0.00364273
9300,0.0134854,0.0157323
9300,0.0402118,0.00930711
9300,0.0146817,0.0138379
9300,0.0545406,0.0101461
9300,0.00244897,0.0158086
9300,0.0116845,0.0140144
9300,0.0174134,0.022663
9300,0.02217,0.0221368
9300,0.0246363,0.00280825
9300,0.0146042,0.00810218
9300,0.0470469,0.000536976
9300,0.023162,0.00513725
9300,0.0364785,0.0057417
9300,0.0157187,0.0127647
9300,0.0216166,0.0132888
9300,0.00181537,0.0108261
9300,0.00862363,0.00663463
9300,0.0302858,0.00257964
9300,0.00635215,0.0118818
9300,0.0278886,0.0070074
9300,0.0288636,0.00568679
9300,0.0445346,0.0115228
9300,0.0546776,0.0264333
9300,0.0146919,0.00801423
9300,0.00993283,0.0174335
9300,0.0216907,0.00482433
9300,0.0125298,0.0201568
9300,0.0457064,0.0315111
9300,0.0422388,0.0244424
9300,0.0191279,0.0183737
9300,0.0559436,0.00493596
9300,0.0135224,0.00858982
9300,0.023197,0.016496
9300,0.0255426,0.00824623
9300,0.0187553,0.00398599
9300,0.0586089,0.0126157
9300,0.0167372,0.00697352
9300,0.0112758,0.014259
9300,0.0241921,0.00022381
9300,0.000866579,0.00971612
9300,0.0314765,0.0108138
9300,0.0375072,0.0092168
9300,0.00406883,0.0129631
9300,0.0108149,0.0176095
9300,0.0121153,0.0131382
9300,0.0200144,0.0081672
9300,0.0256447,0.0227728
9300,0.0205466,0.00668806
9300,0.0138018,0.0119032
9300,0.00306616,0.00511093
9300,0.000762173,0.00406358
9300,0.0324906,0.0120394
9300,0.00320537,0.018809
9300,0.00878167,0.0343605
9300,0.0171522,0.0112216
9300,0.0312495,0.00863804
9300,0.00579374,0.0110848
9300,0.00895427,0.003191
9300,0.0349469,0.0129537
9300,0.0078833,0.00225582
9300,0.0205166,0.0164547
9300,0.00519931,0.0137778
9300,0.0284399,0.00718213
9300,0.00616521,0.0211055
9300,6.69527e-05,7.68283e-05
9300,0.0570518,0.00163787
9300,0.0520642,0.00075822
9300,0.0161056,0.00395578
9300,0.0519629,0.0307434
9300,0.0275104,0.00920749
9300,0.0441953,0.00454167
9300,0.00891051,0.00847785
9300,0.0201876,0.00306278
9300,0.00727224,0.0045786
9300,0.0377717,0.0303951
9300,0.0785474,0.00610188
9300,0.00254424,0.00819501
9300,0.0281156,0.0186992
9300,0.0214132,0.00778344
9300,0.00620215,0.0143245
9300,0.00976015,0.00114749
9300,0.0183155,0.0275202
9300,0.0127119,0.0252872
9300,0.0338241,0.0369391
9300,0.0383244,0.00549152
9300,0.00859678,0.0153248
9300,0.0132365,0.00586922
9300,0.0145776,0.00716701
9300,0.0397766,0.00702761
9300,0.00387844,0.0042596
9300,0.0285754,0.00345522
9300,0.0200716,0.0149777
9300,0.00220522,0.0189782
9300,0.00405478,0.0177283
9300,0.0149659,0.0183361
9300,0.0183272,0.0038725
9300,0.048866,0.0364819
9300,0.00125292,0.0302668
9300,0.0149698,0.00640718
9300,0.00242534,0.000974193
9300,0.0198209,0.000799489
9300,0.0114521,0.0175355
9300,0.0267085,0.0124904
9300,0.045841,0.00474866
9300,0.0110598,0.012462
9300,0.0418847,0.0078451
9300,0.00850699,0.0209827
9300,0.0200678,0.0162745
9300,0.000172124,0.0239209
9300,0.0225662,0.00885152
9300,0.0551822,0.0231286
9300,0.0028028,0.0205237
9300,0.0543849,0.030625
9300,0.000466302,0.00554761
9300,0.0207196,0.0142715
9300,0.02416,0.0214006
9300,0.00492452,0.000141475
9300,0.019276,0.00934442
9300,0.0205506,0.00900763
9300,0.018741,0.0232125
9300,0.0318299,0.0139368
9300,0.00885663,0.018447
9300,0.005652,0.00710763
9300,0.00175719,0.0044688
9300,0.0430111,0.0229824
9300,0.0246992,0.0127763
9300,0.0250982,0.0164439
9300,0.0224007,0.0227714
9300,0.0307376,0.00731021
9300,0.0242596,0.0182678
9300,0.0023719,0.00469694
9300,0.0255778,0.00085218
9300,0.0543325,0.00398856
9300,0.0259578,0.00214468
9300,0.0160152,0.0178425
9300,0.0209131,0.0189849
9300,0.0219972,0.0217584
9300,0.0386078,0.0215012
9300,0.014285,0.0125863
9300,0.000183048,0.000920267
9300,0.00024863,0.0204599
9300,0.0271523,0.0114611
9300,0.0273296,0.00573603
9300,0.0421541,0.00119083
9300,0.0403113,0.00511609
9300,0.031744,0.0128433
9300,0.000822249,0.00147501
9300,0.0436378,0.0322833
9300,0.0200869,0.00555359
9300,0.0376337,0.00642828
9380,0.0138503,0.0273505
9380,0.00886423,0.0033062
9380,0.0124582,0.00988817
9380,0.0363298,0.00487915
9380,0.00463902,0.0141535
9380,0.0110602,0.0038115
9380,0.00485619,0.0160322
9380,0.0167786,0.00205623
9380,0.00427245,0.0385403
9380,0.0339499,0.00250505
9380,0.0398854,0.0282134
9380,0.00696099,0.00299347
9380,0.0295881,0.00259117
9380,0.0183701,0.0202159
9380,0.0097115,0.0118909
9380,0.0338136,0.00243485
9380,0.00945758,0.00137983
9380,0.0031467,0.0239189
9380,0.00921332,0.000540701
9380,0.0141925,0.0023
9380,0.00920009,0.0268333
9380,0.0433939,0.00544546
9380,0.0691985,0.0121845
9380,0.00408654,0.00128617
9380,0.00255358,0.00119321
9380,0.00866895,0.00863766
9380,0.0343744,0.0279426
9380,0.00743229,0.0151196
9380,0.0132702,0.0277616
9380,0.00446557,0.0242984
9380,0.00367825,0.0229536
9380,0.00593701,0.00244377
9380,0.0125226,0.0150664
9380,0.00572546,2.91938e-05
9380,0.0112967,0.0140102
9380,0.0456199,0.0164562
9380,0.0350028,0.00635801
9380,0.0164852,0.00415778
9380,0.0222262,0.0263995
9380,0.0500732,0.0312649
9380,0.0150091,0.00838267
9380,0.0294875,0.0158764
9380,0.0045262,0.00104263
9380,0.0365145,0.0122388
9380,0.0118009,0.0105433
9380,0.0167511,0.0111013
9380,0.026762,0.00966553
9380,0.0505221,0.00463633
9380,0.00056508,0.00314424
9380,0.0340174,0.0237547
9380,0.0593605,0.00403807
9380,0.00608669,0.0163302
9380,0.0130106,0.0135382
9380,0.0230213,0.00277353
9380,0.00610062,0.0384862
9380,0.0222809,0.0151052
9380,0.0178004,0.0482392
9380,0.0211364,0.00826637
9380,0.0511526,0.0123336
9380,0.0294937,0.0116044
9380,0.00147553,0.0131736
9380,0.0277103,0.00295612
9380,0.0375414,0.0131504
9380,0.055134,0.0182084
9380,0.00375239,0.00730835
9380,0.00685239,0.00956565
9380,0.0053156,0.00049227
9380,0.000254768,0.0195132
9380,0.00511382,0.00620467
9380,0.0189407,0.0165088
9380,0.056216,0.00875159
9380,0.0193434,0.0203092
9380,0.0235266,0.0158422
9380,0.000797594,0.00686538
9380,0.0418431,0.00198699
9380,0.0464886,0.0118183
9380,0.05841,0.00280403
9380,0.00138872,0.0212776
9380,0.0155501,0.0237909
9380,0.0424853,0.0135706
9380,0.00426357,0.0101743
9380,0.0236799,0.0123913
9380,0.0180579,0.00253039
9380,0.0206679,0.0145148
9380,0.0197349,0.0204202
9380,0.0439468,0.00627908
9380,0.0083937,0.000143002
9380,0.0238204,0.0245977
9380,0.0184933,0.00465404
9380,0.0180785,0.0450092
9380,0.0208019,0.0132372
9380,0.0014864,0.0103871
9380,0.028801,0.00633317
9380,0.0115943,0.00186885
9380,0.0100638,0.0206718
9380,0.0205099,0.000208109
9380,0.0322495,0.0177464
9380,0.0269126,0.0273918
9380,0.0391429,0.0112516
9380,0.059498,0.00479317
9380,0.0173222,0.0106509
9380,0.0243248,0.0137033
9380,0.00364982,0.00222233
9380,0.0530703,0.00162433
9380,0.00500537,0.00794758
9380,0.00798704,0.00277863
9380,0.0455219,0.00839811
9380,0.00601438,0.00520812
9380,0.019391,0.00576593
9380,0.0107494,0.0172723
9380,0.000104543,0.0064351
9380,0.0132636,0.0153356
9380,0.0387076,0.00767589
9380,0.00201321,0.00119027
9380,0.0534275,0.0278019
9380,0.00399057,0.0168997
9380,0.0176938,0.0241984
9380,0.00370043,0.0193371
9380,0.00563294,0.000770248
9380,0.0245302,0.00274422
9380,0.0248449,0.0199238
9380,0.0478387,0.00272558
9380,0.0116879,0.00284867
9380,0.0176937,0.0100907
9380,0.00694066,0.00291269
9380,0.0347305,0.0381542
9380,0.0166024,0.00747819
9380,0.00594179,0.0323215
9380,0.0173778,0.000722364
9380,0.0132268,0.0358997
9380,0.0535862,0.0336899
9380,0.00478587,0.00362631
9380,0.039319,0.00434631
9380,0.0179482,0.00123056
9380,0.00966031,0.00169221
9380,0.0178605,0.000473491
9380,0.00476894,0.0243492
9380,0.0631158,0.00029072
9380,0.0290238,0.00976615
9380,0.0374257,0.0194867
9380,0.000185578,0.0026753
9380,0.0115705,0.00799521
9380,0.0070189,0.0096318
9380,0.0469863,0.000985955
9380,0.0186194,0.00879375
9380,0.00344257,0.00958595
9380,0.0097134,0.0136234
9380,0.0412372,0.0176963
9380,0.0289988,0.00057399
9380,0.00261415,0.00470598
9380,0.0145997,0.00413441
9380,0.00875769,0.00186923
9380,0.0171657,0.0154041
9380,0.0567981,0.00928197
9380,0.0296717,0.000284342
9380,0.0168986,0.0120263
9380,0.0585788,0.0166937
9380,0.0109171,0.00863327
9380,0.0264069,0.0147231
9380,0.0141057,0.00165096
9380,0.0259129,0.0165584
9380,0.0325532,0.00901712
9380,0.046229,0.00190457
9380,0.00379836,0.00252539
9380,0.00615828,0.0113746
9380,0.0131354,0.00444461
9380,0.0324254,0.0305171
9380,0.002109,0.00821064
9380,0.0436356,0.00177162
9380,0.00510092,0.0241597
9380,0.0108296,0.000991089
9380,0.0411086,0.0447697
9380,0.000930074,0.0243159
9380,0.011125,0.0156992
9380,0.0185705,0.00852721
9380,0.0163748,0.000185937
9380,0.0171388,0.0290432
9380,0.0325566,0.00418671
9380,0.0320262,0.0326015
9380,0.0184479,0.00915479
9380,0.021448,0.000380217
9380,0.030874,0.0104349
9380,0.0143061,0.0043658
9380,0.0558179,0.00760062
9380,0.0491614,0.00204757
9380,0.00322928,0.0123118
9380,0.000994427,0.00670874
9380,0.0234747,0.041041
9380,0.0157672,0.00787255
9380,0.0480422,0.00749029
9380,0.0159528,0.00556617
9380,0.0353705,0.0104555
9380,0.00306085,0.0195354
9380,0.000819546,0.0191868
9380,0.00512338,0.00575958
9380,0.033152,0.00265243
9380,0.0175862,0.0273804
9380,0.011794,0.00424628
9380,0.0222887,0.0341808
9380,0.0343464,0.0108846
9380,0.0200785,0.0158216
9380,0.00506225,0.0113365
9380,0.0184154,0.00654774
9380,0.0208459,0.00753565
9380,0.0518513,0.00927015
9380,0.00458691,0.0118388
9380,0.0402523,0.00471637
9380,0.0254334,0.00243259
9380,0.0015774,0.0122284
9380,0.000300198,0.0206335
9380,0.0308895,0.0119651
9380,0.0132722,0.0236004
9380,0.0312945,0.0215023
9380,0.0158593,0.00620275
9380,0.0244092,0.0122429
9380,0.000922571,0.0166137
9380,0.0256923,0.00546599
9380,0.00942473,0.015154
9380,0.00775713,0.0120384
9380,0.0151471,0.0136666
9380,0.00458026,0.00490245
9380,0.0132011,0.000655464
9380,0.000301132,0.0185604
9380,0.0174729,0.000132165
9380,0.0213302,0.0166538
9380,0.0165459,0.00933686
9380,0.0452003,0.0133512
9380,0.000664651,0.00165845
9380,0.0443484,0.00190587
9380,0.0476194,0.000885722
9380,0.0553837,0.0167186
9380,0.0395333,0.0116377
9380,0.0391015,0.00395746
9380,0.0273618,0.00940247
9380,0.0296344,0.00631608
9380,0.0105048,0.0318243
9380,0.0356875,0.000460584
9380,0.028487,0.0221359
9380,0.0545161,0.00838319
9380,0.000614395,0.0216512
9380,0.00715369,0.00205982
9380,0.0361274,0.0298759
9380,0.03054,0.00107863
9380,0.0137233,0.0172049
9380,0.0313902,0.000106806
9380,0.0694008,0.00134042
9380,0.0247867,0.00613281
9380,0.00157579,0.00326314
9380,0.0452548,0.00567561
9380,0.000173911,0.012266
9380,0.00204127,0.00814301
9380,0.0200753,0.00930241
9380,0.0400717,0.0140107
9380,0.0130278,0.0228073
9380,0.0154227,0.0159705
9380,0.00698773,0.022988
9380,0.0267701,0.0118274
9380,0.00689419,0.00272536
9380,0.0356033,0.00447843
9380,0.00528014,0.0182584
9380,0.0146181,0.0074052
9380,0.0175609,0.0121772
9380,0.0188973,0.0152973
9380,0.0465672,0.0130445
9380,0.0362884,0.0205093
9380,0.0190694,0.033792
9380,0.00466752,0.00963466
9380,0.0092928,0.0119038
9380,0.0162356,0.00329792
9380,0.0118218,0.0179481
9380,0.0425342,0.0128462
9380,0.0324612,0.0154346
9380,5.20294e-05,0.0207789
9380,0.029635,0.000942751
9380,0.00561254,0.000700062
9380,0.0267535,0.0112226
9380,0.0210898,0.01888
9380,0.0456057,0.00649951
9380,0.00673653,0.00286689
9380,0.0415562,0.00621009
9380,0.0197556,0.0157471
9380,0.0144616,0.012198
9380,0.0153015,0.0247677
9380,0.0184947,0.00443237
9380,0.0205618,0.00320779
9380,0.0097589,0.00778261
9380,0.00202495,0.0168027
9380,0.035862,0.0121006
9380,0.0403093,0.00512854
9380,0.0317218,0.00346315
9380,0.0305724,0.00597365
9380,0.014804,0.00997261
9380,0.0105858,0.00391858
9380,0.04825,0.000211001
9380,0.0135816,0.0153696
9380,0.020967,0.00557715
9380,0.0157407,0.00981604
9380,0.00919934,0.00825005
9380,0.0153999,0.00669822
9380,0.0049395,8.94041e-05
9380,0.020796,0.00429177
9380,0.00316332,0.0144047
9380,0.00234435,0.0283009
9380,0.0134502,0.00156205
9380,0.0243825,0.0365512
9380,0.0401158,0.0138435
9380,0.0268193,0.00950716
9380,0.072407,0.00482169
9380,0.0166269,0.0125923
9380,0.0420503,0.0139932
9380,0.0130674,0.00420785
9380,0.0145525,0.0207382
9380,0.00648181,0.0238691
9380,0.00792232,0.0264252
9380,0.00346374,0.0114495
9380,0.0153877,0.00613062
9380,0.0643464,0.0184262
9380,0.00844614,0.0197994
9380,0.0128697,0.00777813
9380,0.00809459,0.0165301
9380,0.00584971,0.0360718
9380,0.0222297,0.0110849
9380,0.0156196,0.0114827
9380,0.00439648,0.00225486
9380,0.0170604,0.00692961
9380,0.0381893,0.0326833
9380,0.0188464,0.0147053
9380,0.0359972,0.0102198
9380,0.0587813,0.00499531
9380,0.0410691,0.00237104
9380,0.0132822,0.00128967
9380,0.038,0.0232701
9380,0.0173789,0.0165288
9380,0.00612996,0.0166721
9380,0.0389381,0.00248943
9380,0.0201768,0.00580559
9380,0.0110017,0.0108607
9380,0.0117775,0.0136925
9380,0.0561156,0.023984
9380,0.0141946,0.012929
9380,0.0452433,0.0152153
9380,0.0329094,0.0100585
9380,0.0504116,0.0205445
9380,0.0187988,0.00328312
9380,0.0199871,0.00521373
9380,0.0253506,0.0020328
9380,0.0298787,0.0200077
9380,0.0560335,0.00668383
9380,0.0627082,0.00513772
9380,0.0380124,0.00814203
9380,0.0192718,0.0133893
9380,0.0325506,0.025755
9380,0.0124299,0.0183172
9380,0.0166202,0.00363187
9380,0.0240016,0.0176694
9380,0.00546245,0.0223441
9380,0.015287,0.0176748
9380,0.0197277,0.0181488
9380,0.00978146,0.0162116
9380,0.0696665,0.00810644
9380,0.0452135,0.0113777
9380,0.00200114,0.0193163
9380,0.00827175,0.0184227
9380,0.00337002,0.00112884
9380,0.039901,0.00828046
9380,0.0088521,0.0191012
9380,0.0262452,0.0100268
9380,0.0176347,0.0283276
9380,0.0273937,0.00686224
9380,0.00877605,0.00184783
9380,0.0133717,0.0167868
9380,0.0170844,0.0149753
9380,0.00679114,0.00137383
9380,0.0224605,0.0132329
9380,0.0421347,0.00608113
9380,0.00861644,0.0253159
9380,0.0132988,0.00918107
9380,0.00826545,0.00723961
9380,0.0202962,0.00819275
9380,0.0565459,0.0495661
9380,0.0242101,0.00783525
9380,0.00129061,0.012634
9380,0.00231734,0.00561197
9380,0.0309937,0.0191034
9380,0.00152811,0.00879898
9380,0.0245458,0.00428109
9380,0.0048043,0.00773678
9380,0.00238894,0.00757282
9380,0.00767136,0.0126019
9380,0.0423634,0.0159782
9380,0.0112502,0.0225479
9380,0.000259076,0.0132167
9380,0.0222901,0.0043433
9380,0.0570488,0.0142622
9380,0.0287241,0.011886
9380,0.022393,0.0102899
9380,0.0144576,0.0226688
9380,0.0211617,0.00688596
9380,0.0462538,0.0158942
9380,0.0234405,0.0190068
9380,0.00747623,0.0127849
9380,0.0114132,0.0180438
9380,0.0163777,0.000744489
9380,0.0162884,0.00890585
9380,0.0158735,0.0326851
9380,0.0273071,0.00160155
9380,0.0327319,0.0182374
9380,0.00275659,0.0225401
9380,0.0236145,0.0146247
9380,0.0135534,0.0178265
9380,0.0251607,0.0109694
9380,0.0566183,0.0176324
9380,0.0172065,0.00131753
9380,0.010057,0.0146632
9380,0.0523463,0.00852259
9380,0.0299491,0.013551
9380,0.00358413,0.00669155
9380,0.00181267,0.00877952
9380,0.00310314,0.00845584
9380,0.0810904,0.0157704
9380,0.0205844,0.025929
9380,0.0304379,0.027518
9380,0.0382342,0.000924331
9380,0.0778324,0.00376827
9380,0.0555596,0.00800682
9380,0.0312835,0.000240451
9380,0.0233336,0.0289393
9380,0.0442414,0.0181614
9380,0.0189222,0.00518691
9380,0.0275584,0.00256251
9380,0.00319845,0.00375766
9380,0.0179365,0.0156996
9380,0.0114096,0.0221327
9380,0.0283183,0.00231099
9380,0.00651837,0.0043436
9380,0.0212009,0.00346781
9380,0.000667017,0.0250155
9380,0.0132375,0.0208943
9380,0.0314558,0.00586179
9380,0.00333145,0.00557562
9380,0.0153407,0.0182837
9380,0.000642787,0.00742887
9380,0.0171234,0.011518
9380,0.0225246,0.0113102
9380,0.0160905,0.00159188
9380,0.0633676,0.0222427
9380,0.00856669,0.00567572
9380,0.0110838,0.00203527
9380,0.0452411,0.002517
9380,0.00610883,0.0083225
9380,0.0208003,0.0136862
9380,0.00904085,0.00781692
9380,0.101105,0.00888751
9380,0.00224368,0.0194519
9380,0.0201958,0.00962469
9380,0.000241938,0.00258909
9380,0.0162371,0.010156
9380,0.0252014,0.00197662
9380,0.0170487,0.0209669
9380,0.00987404,0.00602961
9380,0.00250169,0.000812652
9380,0.0097112,0.0152682
9380,0.0444743,0.00990871
9380,0.00128441,0.0145614
9380,0.00782156,0.0157782
9380,0.0202077,0.000637935
9380,0.0178418,0.0125343
9380,0.0141574,0.015254
9380,0.0234529,0.0144158
9380,0.0170559,0.0168492
9380,0.00723482,0.00473848
9380,0.00238463,0.00737491
9380,0.0207867,0.0172734
9380,0.0513793,0.0177749
9380,0.0205313,0.0112603
9380,0.0160642,0.0207832
9380,0.0139092,0.0183237
9380,0.0160795,0.0195005
9380,0.00851697,0.00308414
9380,0.0361397,0.0123233
9380,0.0375814,0.00806508
9380,0.0216287,0.0213072
9380,0.00650012,0.00477176
9380,0.00156178,0.00376777
9380,0.0238721,0.0026414
9380,0.0435567,0.0118041
9380,0.0107536,0.00332305
9380,0.0508357,0.00777139
9380,0.0163866,0.0054801
9380,0.0233387,0.00575533
9380,0.0155071,0.0244561
9380,0.0155716,0.0147791
9380,0.00262392,0.00725171
9380,0.00934674,0.0108966
9380,0.0247269,0.0161827
9380,0.0373958,0.00999345
9380,0.0309866,0.0156903
9380,0.00799448,0.00228169
9380,0.0417719,0.0245513
9380,0.0292226,0.0105802
9460,0.0167254,0.000926644
9460,0.0410289,0.0122035
9460,0.0118493,0.00279892
9460,0.00927129,0.0139576
9460,0.0224681,0.0108827
9460,0.0210793,0.00600417
9460,0.018192,0.00966892
9460,0.0425458,0.000187438
9460,0.0192343,0.0197328
9460,0.067564,0.0124132
9460,0.016699,0.0107385
9460,0.0844014,0.0105089
9460,0.0119987,0.0299016
9460,0.0176456,0.0161184
9460,0.00179055,0.0286608
9460,0.0782154,0.0285293
9460,0.0192373,0.00470068
9460,0.0178297,0.00552421
9460,0.000204045,0.0149836
9460,0.0144891,0.00926833
9460,0.0481571,0.0111776
9460,0.0086096,0.0190709
9460,0.0468312,0.0118769
9460,0.00789206,0.00902717
9460,0.0082355,0.00427511
9460,0.0123471,0.0125537
9460,0.0106133,0.0267443
9460,0.0220691,0.00529654
9460,0.00380917,0.00596268
9460,0.0104549,0.0238403
9460,0.0703175,0.0111764
9460,0.00407448,0.0117196
9460,0.0131271,0.027324
9460,0.0186957,0.010443
9460,0.00828523,0.01111
9460,0.00767493,2.65647e-05
9460,0.0458843,0.0033911
9460,0.00170487,0.0169692
9460,0.0519703,0.032043
9460,0.0281877,0.0186489
9460,0.0440865,0.0251567
