n,integral
340,0.998818
340,1.005539
340,0.999587
340,1.002865
340,1.000501
340,0.996625
340,0.998656
340,1.001397
340,1.001017
340,1.000801
340,0.999944
340,1.001906
340,0.997267
340,0.996106
340,0.997413
340,1.003728
340,1.002691
340,0.999302
340,0.995920
340,1.000283
340,1.005684
340,1.000185
340,0.999253
340,1.001571
340,0.999347
340,1.000339
340,0.999723
340,1.000966
340,0.997456
340,0.994950
340,0.999409
340,0.997568
340,0.999300
340,0.999473
340,1.001910
340,0.999081
340,0.995730
340,0.999823
340,0.997971
340,0.996377
340,0.998426
340,0.999940
340,1.001176
340,0.999881
340,1.004864
340,0.998935
340,1.002037
340,1.002853
340,0.998281
340,1.001833
340,0.992740
340,1.003087
340,0.999200
340,1.000922
340,1.002393
340,0.999377
340,0.999470
340,1.004147
340,0.998963
340,0.999154
340,1.004562
340,0.998341
340,1.000696
340,0.992927
340,1.003736
340,1.000431
340,0.997383
340,1.003081
340,0.998162
340,0.999651
340,0.996615
340,0.998315
340,1.002355
340,0.996881
340,1.003802
340,0.999509
340,1.000738
340,0.999220
340,0.997266
340,1.002086
340,1.002337
340,0.999235
340,0.999640
340,1.001540
340,1.000793
340,0.999561
340,0.997446
340,0.993094
340,0.993457
340,1.003455
340,1.001607
340,0.997362
340,1.001424
340,1.002098
340,0.997231
340,1.003973
340,1.001970
340,1.000857
340,1.004263
340,0.999782
340,1.000350
340,0.999982
340,0.997452
340,0.996898
340,1.001626
340,0.999581
340,1.001929
340,1.001025
340,0.999296
340,1.001213
340,1.003013
340,0.998294
340,1.003303
340,1.003326
340,0.998914
340,1.003411
340,0.999140
340,1.002322
340,0.999642
340,0.999665
340,0.999866
340,0.996137
340,1.001292
340,1.002633
340,1.001393
340,1.000069
340,0.995180
340,0.999942
340,0.998156
340,1.001761
340,0.999370
340,1.000079
340,1.001982
340,0.998316
340,1.000100
340,0.996900
340,0.999175
340,0.997037
340,0.997378
340,0.998348
340,0.996049
340,1.004273
340,0.995948
340,1.001091
340,1.001197
340,1.002474
340,1.000444
340,0.998532
340,1.000526
340,1.003346
340,1.002661
340,1.001787
340,1.000268
340,0.999894
340,0.996164
340,1.004429
340,0.998886
340,0.996514
340,0.997121
340,1.000152
340,0.996398
340,0.995698
340,0.993609
340,1.000024
340,0.998474
340,0.996353
340,1.002989
340,1.000595
340,0.999957
340,0.998505
340,1.001937
340,1.004296
340,0.999891
340,0.998085
340,1.004808
340,0.997527
340,1.002549
340,1.000058
340,0.998526
340,0.996074
340,1.001923
340,0.997234
340,0.999017
340,1.001406
340,1.001490
340,1.002309
340,0.999868
340,0.996530
340,1.000406
340,0.999488
340,1.000796
340,1.002162
340,0.998690
340,1.002916
340,0.999498
340,1.001388
340,1.002224
340,0.999195
340,1.004084
340,1.000813
340,0.998394
340,0.997044
340,1.001013
340,0.997656
340,1.000121
340,1.001633
340,1.001012
340,1.000198
340,0.993088
340,0.998822
340,0.994178
340,1.000763
340,1.004398
340,1.000363
340,1.000639
340,0.999018
340,0.994723
340,1.003243
340,1.001779
340,1.002149
340,1.000684
340,1.002462
340,0.999806
340,1.001180
340,1.001968
340,0.998719
340,0.999414
340,1.000717
340,1.003485
340,1.003689
350,1.000580
350,1.002752
350,0.998791
350,0.998219
350,0.998511
350,1.004807
350,0.995747
350,1.002883
350,0.996201
350,0.997272
350,0.998309
350,1.000402
350,0.994755
350,0.999389
350,1.005544
350,1.000075
350,0.999637
350,1.000900
350,0.998441
350,0.997480
350,0.997067
350,0.999280
350,1.004903
350,0.998779
350,0.999670
350,1.005343
350,1.001492
350,1.006786
350,0.997910
350,0.996564
350,1.000075
350,0.995607
350,1.003383
350,0.999038
350,1.004776
350,0.997420
350,0.998640
350,1.001577
350,0.997962
350,1.004335
350,0.998913
350,0.996869
350,0.996280
350,0.998348
350,1.003223
350,0.999795
350,0.997393
350,0.999906
350,1.001319
350,1.000334
350,0.999900
350,1.000693
350,0.999810
350,1.001065
350,1.004492
350,1.001557
350,0.997800
350,1.001689
350,1.000361
350,1.001810
350,1.002536
350,0.997788
350,1.004548
350,1.004389
350,1.000558
350,0.995474
350,0.998270
350,1.000741
350,1.000237
350,1.001047
350,1.001264
350,0.998542
350,0.999022
350,1.001095
350,1.001154
350,1.000497
350,0.998566
350,1.001881
350,1.005671
350,1.004579
350,0.999991
350,1.000464
350,0.995904
350,0.999356
350,1.004498
350,0.997371
350,1.001221
350,1.004691
350,1.001197
350,0.999645
350,1.000851
350,1.003586
350,0.998088
350,0.997911
350,1.004468
350,0.999447
350,0.997912
350,0.997125
350,0.999949
350,0.996855
350,0.998502
350,1.006608
350,1.000881
350,1.003314
350,1.003211
350,1.003389
350,0.997203
350,1.004181
350,0.999413
350,0.998885
350,0.998876
350,1.000642
350,0.999383
350,1.002516
350,1.002559
350,0.997945
350,1.001652
350,0.996648
350,0.993425
350,1.002792
350,0.999857
350,0.999117
350,0.998223
350,0.998022
350,1.003916
350,0.999718
350,1.001516
350,1.006343
350,1.002886
350,0.998354
350,0.999844
350,1.005667
350,1.001519
350,0.997624
350,0.993220
350,1.001108
350,1.001853
350,1.004046
350,0.999062
350,1.000076
350,1.002780
350,1.002521
350,1.000253
350,0.999838
350,1.001844
350,1.001949
350,0.999729
350,1.001198
350,1.001572
350,0.999623
350,1.000830
350,0.999690
350,1.000288
350,1.001731
350,1.005880
350,0.999693
350,1.000565
350,1.001887
350,1.006219
350,1.003894
350,0.998416
350,0.999756
350,0.999318
350,0.998793
350,1.001350
350,0.997746
350,0.995927
350,0.998252
350,1.001534
350,0.999122
350,1.001359
350,0.998110
350,1.002059
350,0.996455
350,0.998165
350,1.000711
350,0.998195
350,0.999027
350,0.997083
350,1.001934
350,1.000764
350,1.001019
350,0.999693
350,0.997721
350,1.003227
350,0.997534
350,1.000442
350,0.998241
350,1.000838
350,1.002107
350,1.003359
350,1.002599
350,0.997785
350,1.000257
350,0.997415
350,0.997496
350,1.000788
350,0.998940
350,0.996304
350,1.000613
350,1.004777
350,1.003086
350,0.996971
350,1.000665
350,0.996485
350,1.002805
350,0.997621
350,0.996968
350,0.996620
350,0.997998
350,0.999642
350,0.996914
350,0.998309
350,0.997382
350,0.997564
350,1.004163
350,1.001867
350,1.002886
350,0.999668
350,0.999736
350,1.000078
350,1.000121
350,0.995358
350,1.000668
350,0.996836
350,0.994919
350,0.996654
350,0.995299
350,0.998218
350,0.999427
350,1.002658
350,0.997460
350,1.003881
350,1.000706
350,0.999689
350,1.000108
350,1.000894
350,1.001737
350,0.999358
350,1.002542
350,0.997761
350,0.998431
350,1.000248
350,1.001587
350,0.998776
350,0.996894
350,1.001433
350,1.005383
350,0.998765
350,0.998694
350,1.001591
350,0.998611
350,0.996851
350,0.998732
350,1.006183
350,1.004994
350,0.997483
350,0.996341
350,0.998537
350,0.998579
350,1.000147
350,0.999381
350,1.003801
350,0.999197
350,1.000777
350,1.001702
350,0.995343
350,1.002888
350,1.000167
350,0.995450
350,0.997907
350,1.002741
350,0.994397
350,0.998883
350,0.999951
350,0.998218
350,0.997386
350,1.000095
350,0.998434
350,0.997364
350,1.000676
350,0.997136
350,0.999255
350,1.005339
350,1.006857
350,0.998476
350,0.998135
350,0.999986
350,0.999706
350,1.000256
350,0.997452
350,1.001281
350,1.003183
350,0.998024
350,0.999714
350,0.997780
350,1.004806
350,1.001739
350,1.000043
350,0.996768
350,1.000032
350,1.001146
350,1.002124
350,0.997936
350,0.997946
350,1.002751
350,0.997624
350,1.000048
350,0.998809
350,0.997538
350,1.001730
350,1.001019
350,1.000211
350,0.997722
350,1.000077
350,1.000593
350,1.000295
350,1.000534
350,1.000824
350,1.001504
350,0.995913
350,1.000543
350,0.997231
350,0.999735
350,0.995299
350,0.999912
350,1.002043
350,0.997302
350,0.998459
350,1.000532
350,0.999230
350,1.001923
350,1.000496
350,1.000704
350,0.996348
350,0.999424
350,1.000646
350,1.003736
350,1.000929
350,1.001659
350,1.000909
350,1.001085
350,0.996587
350,1.003806
350,1.000365
350,0.997516
350,1.004442
350,1.002844
350,0.999217
350,0.996462
350,1.001666
350,1.000981
350,1.002156
350,0.997019
350,0.999132
350,1.001153
350,0.999907
350,1.002347
350,0.997234
350,0.999532
350,0.997941
350,0.998333
350,0.999344
350,0.998342
350,1.001346
350,1.000944
350,0.999472
350,1.000144
350,0.997453
350,1.002772
350,1.004603
350,0.998493
350,0.995068
350,0.995499
350,0.998516
350,1.001566
350,1.003769
350,0.999536
350,1.000552
350,1.001272
350,1.002222
350,0.999763
350,1.005462
350,1.003385
350,0.999469
350,0.998706
350,1.001546
350,0.995844
350,1.001988
350,1.000642
350,1.001092
350,1.003629
350,1.003119
350,1.002514
350,1.001268
350,0.999269
350,0.996930
350,1.002012
350,0.996637
350,0.999710
350,0.996093
350,1.000357
350,1.001262
350,1.002158
350,0.999368
350,1.000713
350,0.996538
350,1.002100
350,1.000605
350,0.996366
350,0.998019
350,1.003903
350,1.006126
350,0.999718
350,1.001427
350,1.002894
350,1.004744
350,1.003672
350,0.999255
350,1.001748
350,0.997130
350,1.001233
350,1.002047
350,0.999800
350,1.001824
350,1.007011
350,1.000105
350,0.996438
350,0.998304
350,0.998101
350,1.001037
350,0.997488
350,0.999860
350,0.999323
350,1.000872
350,0.995767
350,1.000106
350,0.994180
350,1.001539
350,0.997551
350,1.000779
350,0.997470
350,0.998507
350,1.003957
350,1.002735
350,0.996857
350,1.003721
350,0.996096
350,0.998140
350,1.002508
350,1.000677
350,0.994997
350,0.999650
350,1.002505
350,1.000461
350,0.997232
350,1.006295
350,0.998160
350,0.995533
350,0.998643
350,0.998178
350,1.002910
350,0.996009
350,0.997014
350,0.998324
350,1.001109
350,1.001872
350,1.000153
350,0.998715
350,1.000996
350,0.999487
350,0.999604
350,0.999292
350,1.000694
350,1.000905
350,0.997197
350,0.999343
350,1.005439
350,0.993967
350,0.999240
350,0.998630
350,1.000822
350,0.997986
350,0.997802
350,0.996946
350,1.002326
350,0.998998
350,1.005591
350,1.002881
350,0.995973
350,0.999513
350,1.005105
350,1.000023
350,1.000422
350,0.996398
350,1.001353
350,0.999424
350,1.000602
350,0.999210
350,0.997182
360,0.997196
360,1.001950
360,1.002541
360,1.000687
360,1.000567
360,1.001469
360,1.003130
360,0.997982
360,1.000864
360,0.996692
360,1.001151
360,0.999897
360,0.999658
360,0.999173
360,1.002907
360,0.996398
360,1.005052
360,1.000374
360,1.001725
360,1.004997
360,0.996105
360,0.995778
360,1.000407
360,0.998887
360,0.999323
360,0.997272
360,0.998354
360,0.999860
360,1.000172
360,1.003628
360,0.996146
360,0.996414
360,1.000940
360,1.000834
360,0.999670
360,0.994516
360,1.003508
360,1.001515
360,0.999621
360,1.000206
360,0.998931
360,0.995850
360,0.994014
360,0.998173
360,1.003295
360,1.005884
360,1.001293
360,1.000244
360,0.999281
360,0.999526
360,1.003308
360,0.996146
360,0.997041
360,0.997031
360,1.002366
360,1.002453
360,1.003581
360,0.997368
360,1.001957
360,1.001242
360,1.002057
360,0.996980
360,0.997627
360,1.000723
360,1.000829
360,1.000734
360,1.001070
360,1.000144
360,1.003425
360,1.001502
360,0.996309
360,0.995677
360,0.997683
360,0.999867
360,0.994284
360,1.000976
360,1.001787
360,0.997418
360,1.004026
360,0.997936
360,0.995544
360,1.002075
360,0.998880
360,1.000110
360,1.001978
360,0.997286
360,0.994378
360,0.998557
360,0.992688
360,1.001865
360,1.001313
360,0.995337
360,0.996997
360,0.997692
360,1.002108
360,1.002371
360,1.004973
360,1.004281
360,1.001511
360,1.000228
360,0.999009
360,1.001639
360,0.999759
360,1.003047
360,0.999496
360,1.001076
360,1.002427
360,0.998286
360,0.997278
360,1.002909
360,0.998551
360,0.997830
360,0.994448
360,1.001245
360,1.003870
360,1.001837
360,1.000577
360,0.996936
360,1.003645
360,1.000155
360,0.999313
360,0.999127
360,1.004151
360,1.003019
360,1.000165
360,0.999656
360,1.002828
360,0.998561
360,1.002879
360,0.999060
360,0.997826
360,1.000479
360,1.001728
360,1.005990
360,1.005343
360,1.003078
360,1.001367
360,0.997430
360,1.000318
360,1.002312
360,0.998237
360,0.998562
360,1.003960
360,1.001413
360,1.003642
360,1.003856
360,1.001645
360,0.998822
360,1.000636
360,0.999928
360,1.001626
360,0.997192
360,1.002035
360,0.999220
360,1.003207
360,1.003846
360,0.997422
360,0.999105
360,1.002117
360,0.999197
360,1.000731
360,1.002247
360,0.999914
360,0.998287
360,1.000030
360,1.005550
360,1.001719
360,0.999137
360,1.001016
360,1.001116
360,0.998034
360,0.999303
360,1.001519
360,1.001675
360,0.995200
360,1.005506
360,1.000456
360,1.004868
360,1.000180
360,1.001414
360,0.997843
360,0.996771
360,1.001811
360,0.997195
360,0.998874
360,0.995978
360,0.995972
360,1.001474
360,0.997369
360,1.001236
360,0.999849
360,1.000335
360,0.994851
360,0.997419
360,1.000261
360,1.003211
360,1.001464
360,0.996710
360,0.999392
360,0.998300
360,0.995731
360,0.997158
360,1.003134
360,0.999304
360,0.997479
360,1.002475
360,0.997477
360,1.002319
360,0.999682
360,0.994697
360,0.997679
360,0.995964
360,0.999308
360,1.000553
360,0.997540
360,0.996808
360,1.001012
360,1.002751
360,0.997017
360,0.994590
360,1.003011
360,1.002664
360,1.002155
360,1.002670
360,1.001267
360,1.002510
360,0.999804
360,1.002196
360,1.000282
360,0.994722
360,1.001784
360,1.000205
360,1.001763
360,0.998415
360,0.994809
360,1.000697
360,0.998239
360,0.995684
360,1.000654
360,0.998006
360,0.999218
360,1.000437
360,0.998399
360,1.000705
360,1.000286
360,1.001626
360,1.005097
360,1.004064
360,1.001219
360,0.999058
360,1.000495
360,0.998559
360,0.999477
360,0.999288
360,1.003370
360,0.999314
360,0.997923
360,0.998889
360,1.005106
360,0.998904
360,1.000800
360,0.998822
360,0.999012
360,0.998321
360,1.001079
360,1.000313
360,0.998162
360,0.998370
360,0.997449
360,1.000773
360,0.997664
360,1.001018
360,0.995320
360,1.000722
360,1.005391
360,0.999215
360,1.001947
360,1.001917
360,1.001065
360,1.000774
360,1.000523
360,1.000799
360,0.999875
360,0.997034
360,0.997166
360,0.996740
360,1.001095
360,0.996180
360,1.002799
360,0.996451
360,1.002786
360,0.999938
360,0.999313
360,0.997514
360,0.998092
360,0.999160
360,0.998420
360,0.998490
360,1.002604
360,0.999092
360,0.997494
360,1.003202
360,1.002458
360,1.001524
360,0.999475
360,0.998895
360,1.000114
360,0.997315
360,1.003532
360,1.000656
360,1.003797
360,1.001177
360,1.002773
360,1.001803
360,1.002546
360,0.999367
360,1.000881
360,0.995806
360,0.994798
360,0.999730
360,1.001811
360,0.999978
360,1.002746
360,1.006392
360,0.997339
360,1.006510
360,1.000883
360,1.004491
360,0.998755
360,0.996554
360,1.003974
360,0.997361
360,1.007055
360,0.998033
360,0.997205
360,0.999626
360,1.002891
360,0.998308
360,1.005313
360,0.998395
360,0.998065
360,0.998228
360,0.998228
360,0.996866
360,0.996844
360,1.001706
360,0.999645
360,1.004695
360,1.001727
360,0.999458
360,1.001240
360,0.998491
360,1.003002
360,1.003542
360,1.000779
360,1.001597
360,1.001658
360,1.002852
360,1.001264
360,1.000362
360,0.998355
360,1.001987
360,1.001116
360,0.995442
360,0.998819
360,0.999621
360,0.999569
360,0.995978
360,1.001843
360,0.999620
360,1.000684
360,0.997484
360,0.997794
360,1.000509
360,0.996534
360,1.002606
360,1.000881
360,0.998963
360,0.997951
360,1.000993
360,1.004097
360,0.996307
360,1.000970
360,0.996956
360,0.999445
360,1.000725
360,1.005069
360,0.999178
360,0.997775
360,0.997259
360,1.000835
360,0.996667
360,1.002880
360,0.994800
360,1.003359
360,1.001050
360,0.998195
360,1.005572
360,1.003412
360,1.001136
360,0.994789
360,1.003456
360,0.999484
360,1.004027
360,0.998353
360,0.998905
360,1.003232
360,1.000107
360,1.003976
360,0.996271
360,0.999742
360,1.000439
360,0.999740
360,1.000225
360,1.000131
360,0.998920
360,0.997439
360,0.998380
360,1.000160
360,0.999681
360,1.001635
360,1.003136
360,0.998328
360,0.996087
360,0.999507
360,1.000456
360,1.003294
360,0.998624
360,1.000692
360,1.001856
360,1.000094
360,1.001866
360,1.000271
360,1.002950
360,0.998238
360,1.000610
360,0.994843
360,1.000815
360,0.995843
360,1.004124
360,0.999476
360,1.003673
360,1.001980
360,1.001611
360,1.001185
360,0.993508
360,1.003286
360,0.999359
360,1.002771
360,1.001071
360,1.002489
360,0.998492
360,0.998465
360,0.997109
360,0.993765
360,0.999851
360,0.998919
360,0.994274
360,0.998991
360,0.998526
360,1.001795
360,1.001048
360,0.999567
360,1.000804
360,1.001805
360,0.996695
360,0.999677
360,1.003020
360,0.995890
360,1.000462
360,0.999329
360,1.001644
360,0.995118
360,1.001890
360,1.004779
360,1.002395
360,0.998958
360,1.001728
360,0.996867
360,0.997376
360,0.997518
360,0.999812
360,1.003870
360,0.998700
360,0.998831
360,1.000022
360,1.001398
360,0.999337
360,0.998419
360,1.001111
360,1.001100
360,1.000611
360,0.996881
360,0.998907
360,0.996956
360,0.998580
360,0.994384
360,0.997620
360,0.999629
360,0.996926
370,1.002076
370,1.003494
370,0.996125
370,1.003740
370,0.997769
370,0.999997
370,0.999317
370,0.997625
370,1.002026
370,0.997726
370,1.004423
370,0.998019
370,0.998349
370,1.001413
370,1.001195
370,0.997642
370,1.000613
370,0.997087
370,0.999925
370,1.000620
370,0.998179
370,1.000885
370,1.003584
370,0.998906
370,1.001482
370,1.001896
370,0.997947
370,1.005082
370,0.999957
370,1.005702
370,1.002397
370,1.000548
370,1.003142
370,1.001316
370,1.001303
370,1.000046
370,0.995899
370,0.996194
370,1.002330
370,1.000522
370,1.000499
370,1.000406
370,0.998993
370,1.004451
370,1.002830
370,1.000730
370,1.002055
370,1.000842
370,1.002755
370,0.995251
370,0.997954
370,0.998399
370,1.000776
370,0.999931
370,0.997826
370,0.998456
370,0.997313
370,1.001506
370,0.999467
370,0.999760
370,1.001739
370,1.003481
370,0.998978
370,1.000495
370,1.002391
370,1.003119
370,0.999613
370,1.001346
370,0.998463
370,1.002744
370,0.999907
370,1.001483
370,1.000934
370,1.000706
370,1.003914
370,0.999592
370,1.001131
370,1.004480
370,1.001761
370,0.996969
370,1.000636
370,0.999490
370,0.998461
370,1.007374
370,0.996072
370,0.998871
370,1.000458
370,0.996763
370,1.004085
370,0.999745
370,0.998299
370,0.997453
370,1.003363
370,0.998605
370,0.999602
370,0.997411
370,0.994466
370,1.000510
370,0.998410
370,1.000884
370,0.994815
370,0.996824
370,0.999603
370,0.998192
370,0.999503
370,1.000446
370,1.002010
370,0.998967
370,0.999516
370,1.003387
370,0.995956
370,1.002068
370,1.000045
370,0.999198
370,0.997432
370,1.002561
370,0.998909
370,0.998726
370,0.998508
370,1.003305
370,0.999864
370,1.006479
370,0.997157
370,1.000098
370,0.999735
370,1.000311
370,0.998191
370,0.996895
370,0.998834
370,0.994966
370,1.001158
370,1.001289
370,1.000800
370,1.002937
370,0.996616
370,0.999972
370,1.002336
370,1.003932
370,1.000041
370,1.000864
370,0.997447
370,1.001216
370,0.999406
370,1.000692
370,0.992949
370,0.996990
370,1.002859
370,1.000618
370,0.996757
370,0.995091
370,1.000738
370,1.000211
370,0.998633
370,1.005703
370,0.999643
370,0.996667
370,1.001118
370,1.001370
370,1.002137
370,1.004103
370,1.000095
370,0.999880
370,0.999933
370,1.000121
370,1.002220
370,0.999139
370,1.002190
370,0.994697
370,0.997204
370,1.002164
370,0.998681
370,1.002266
370,0.997331
370,0.999630
370,0.997765
370,1.000318
370,0.999500
370,1.002466
370,1.003930
370,1.001588
370,0.997217
370,1.000458
370,1.002770
370,1.004150
370,1.001029
370,1.003305
370,0.996523
370,0.999847
370,1.000537
370,1.000863
370,1.000250
370,0.999785
370,1.000801
370,1.004845
370,1.000443
370,1.001216
370,0.994708
370,0.999857
370,0.999991
370,0.998927
370,1.002648
370,0.996769
370,1.002080
370,1.001232
370,1.000715
370,1.006992
370,1.004910
370,0.997526
370,1.007229
370,0.998195
370,0.996257
370,0.997951
370,0.995776
370,1.001253
370,0.999401
370,1.000805
370,1.001191
370,0.993842
370,1.003652
370,0.997956
370,1.001609
370,1.000761
370,0.999511
370,1.000474
370,1.000534
370,1.002494
370,1.002976
370,0.999253
370,1.003448
370,0.998725
370,1.002015
370,1.002095
370,1.001513
